"tollgate_id","time_window","direction","volume"
"2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","71.5"
"1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","100.0"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","67.0"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","156.0"
"1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","59.0"
"1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","34.0"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","56.5"
"2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","93.5"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","116.0"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","93.0"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","114.5"
"2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","55.5"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","61.0"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","1","64.0"
"2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","57.0"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","73.5"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","202.0"
"1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","1","122.5"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","122.0"
"1","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","29.0"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","53.5"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","61.5"
"1","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","40.5"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","105.0"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","74.0"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","58.5"
"3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","1","78.5"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","73.0"
"3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","1","66.0"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","71.0"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","34.0"
"1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","43.5"
"1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","64.5"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","37.5"
"1","[2016-10-18 18:20:00,2016-10-18 18:40:00)","1","81.0"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","66.0"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","79.5"
"2","[2016-10-18 18:20:00,2016-10-18 18:40:00)","0","56.0"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","48.5"
"2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","82.0"
"1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","67.0"
"2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","31.0"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","119.5"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","72.0"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","31.0"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","62.5"
"3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","1","61.5"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","46.5"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","59.5"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","83.0"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","111.0"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","52.0"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","126.0"
"2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","60.0"
"2","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","65.5"
"2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","71.5"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","1","72.5"
"3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","1","123.5"
"2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","60.5"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","43.0"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","165.5"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","85.0"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","103.5"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","97.0"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","40.5"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","66.5"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","95.5"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","101.0"
"2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","74.0"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","45.0"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","78.5"
"2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","61.0"
"2","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","76.0"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","1","74.5"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","83.0"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","90.5"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","51.5"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","119.0"
"2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","84.0"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","39.0"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","122.0"
"2","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","71.0"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","53.0"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","107.0"
"1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","64.5"
"2","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","72.0"
"2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","71.0"
"2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","99.5"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","65.5"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","70.0"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","153.5"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","104.0"
"2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","72.0"
"2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","90.5"
"2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","51.0"
"2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","76.5"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","49.5"
"1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","0","66.0"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","160.0"
"1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","91.5"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","78.0"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","61.0"
"1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","66.5"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","33.0"
"2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","58.0"
"1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","0","65.5"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","176.0"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","92.0"
"3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","0","166.5"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","52.5"
"2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","84.0"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","68.0"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","74.5"
"1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","52.0"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","63.5"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","103.0"
"3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","166.0"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","75.5"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","96.5"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","99.0"
"2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","68.0"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","76.5"
"2","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","65.5"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","100.5"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","145.5"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","99.0"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","187.5"
"1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","42.5"
"1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","71.0"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","206.0"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","102.5"
"2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","34.0"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","89.5"
"1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","1","121.0"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","48.0"
"1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","69.0"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","83.5"
"3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","1","99.0"
"1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","83.5"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","41.5"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","73.5"
"1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","1","101.0"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","54.5"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","88.0"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","67.0"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","43.5"
"1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","94.5"
"1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","0","34.0"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","76.5"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","63.0"
"1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","107.0"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","1","64.5"
"1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","54.0"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","161.0"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","142.0"
"1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","1","114.5"
"2","[2016-10-18 18:40:00,2016-10-18 19:00:00)","0","53.5"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","39.0"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","61.5"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","95.0"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","96.5"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","1","56.0"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","65.0"
"2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","77.5"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","174.0"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","72.5"
"2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","47.5"
"2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","61.0"
"2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","90.5"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","75.5"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","60.5"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","38.0"
"2","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","56.0"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","66.5"
"1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","31.5"
"1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","71.5"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","69.5"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","1","102.5"
"2","[2016-10-18 09:00:00,2016-10-18 09:20:00)","0","78.0"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","51.0"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","85.0"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","153.5"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","129.0"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","104.5"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","160.0"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","39.0"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","55.5"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","45.5"
"2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","90.5"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","166.5"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","109.5"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","68.0"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","75.0"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","136.0"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","1","75.0"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","68.5"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","47.0"
"2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","98.5"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","84.5"
"2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","32.0"
"2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","66.5"
"1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","42.5"
"1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","1","109.5"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","59.0"
"3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","1","127.5"
"2","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","63.5"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","82.0"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","112.0"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","78.0"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","122.5"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","209.5"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","1","112.0"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","45.0"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","45.5"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","62.5"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","81.5"
"1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","48.5"
"2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","62.5"
"3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","174.5"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","91.5"
"3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","154.5"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","50.0"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","81.0"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","61.5"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","55.5"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","126.5"
"3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","1","112.0"
"2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","55.0"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","111.5"
"2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","98.0"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","80.5"
"2","[2016-10-18 08:00:00,2016-10-18 08:20:00)","0","73.5"
"2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","44.5"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","85.5"
"1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","1","104.5"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","160.0"
"2","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","76.5"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","99.5"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","77.5"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","110.0"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","101.0"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","57.0"
"2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","90.0"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","83.0"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","37.0"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","68.5"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","1","69.0"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","97.0"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","123.0"
"1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","60.5"
"1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","1","107.5"
"3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","121.0"
"2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","64.5"
"1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","1","108.0"
"1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","1","77.0"
"1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","1","117.5"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","71.5"
"2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","70.5"
"2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","51.0"
"1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","73.0"
"2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","100.5"
"2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","59.5"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","105.5"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","35.0"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","145.5"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","50.0"
"2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","53.5"
"2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","97.0"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","90.5"
"2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","66.5"
