"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","3","[2016-10-31 18:40:00,2016-10-31 19:00:00)","97.9154073587"
"B","3","[2016-10-25 08:00:00,2016-10-25 08:20:00)","82.77892675"
"B","3","[2016-10-25 08:20:00,2016-10-25 08:40:00)","82.2676071275"
"B","3","[2016-10-25 08:40:00,2016-10-25 09:00:00)","83.8715497824"
"B","3","[2016-10-25 09:00:00,2016-10-25 09:20:00)","84.5746803571"
"B","3","[2016-10-25 09:20:00,2016-10-25 09:40:00)","86.7858183831"
"B","3","[2016-10-25 09:40:00,2016-10-25 10:00:00)","84.9889728628"
"B","3","[2016-10-25 17:00:00,2016-10-25 17:20:00)","81.6676160759"
"B","3","[2016-10-25 17:20:00,2016-10-25 17:40:00)","82.0728534477"
"B","3","[2016-10-25 17:40:00,2016-10-25 18:00:00)","82.0747622947"
"B","3","[2016-10-25 18:00:00,2016-10-25 18:20:00)","80.0987355503"
"B","3","[2016-10-25 18:20:00,2016-10-25 18:40:00)","78.9861817876"
"B","3","[2016-10-25 18:40:00,2016-10-25 19:00:00)","86.4840003457"
"B","3","[2016-10-26 08:00:00,2016-10-26 08:20:00)","89.7874015368"
"B","3","[2016-10-26 08:20:00,2016-10-26 08:40:00)","89.2760819142"
"B","3","[2016-10-26 08:40:00,2016-10-26 09:00:00)","90.8800245692"
"B","3","[2016-10-26 09:00:00,2016-10-26 09:20:00)","91.5831551439"
"B","3","[2016-10-26 09:20:00,2016-10-26 09:40:00)","93.7942931699"
"B","3","[2016-10-26 09:40:00,2016-10-26 10:00:00)","91.9974476496"
"B","3","[2016-10-26 17:00:00,2016-10-26 17:20:00)","85.1630154202"
"B","3","[2016-10-26 17:20:00,2016-10-26 17:40:00)","85.5682527921"
"B","3","[2016-10-26 17:40:00,2016-10-26 18:00:00)","85.5701616391"
"B","3","[2016-10-26 18:00:00,2016-10-26 18:20:00)","83.5941348946"
"B","3","[2016-10-26 18:20:00,2016-10-26 18:40:00)","82.481581132"
"B","3","[2016-10-26 18:40:00,2016-10-26 19:00:00)","89.97939969"
"B","3","[2016-10-27 08:00:00,2016-10-27 08:20:00)","89.0060241441"
"B","3","[2016-10-27 08:20:00,2016-10-27 08:40:00)","88.4947045216"
"B","3","[2016-10-27 08:40:00,2016-10-27 09:00:00)","90.0986471766"
"B","3","[2016-10-27 09:00:00,2016-10-27 09:20:00)","90.8017777513"
"B","3","[2016-10-27 09:20:00,2016-10-27 09:40:00)","93.0129157773"
"B","3","[2016-10-27 09:40:00,2016-10-27 10:00:00)","91.216070257"
"B","3","[2016-10-27 17:00:00,2016-10-27 17:20:00)","87.0596251898"
"B","3","[2016-10-27 17:20:00,2016-10-27 17:40:00)","87.4648625616"
"B","3","[2016-10-27 17:40:00,2016-10-27 18:00:00)","87.4667714086"
"B","3","[2016-10-27 18:00:00,2016-10-27 18:20:00)","85.4907446641"
"B","3","[2016-10-27 18:20:00,2016-10-27 18:40:00)","84.3781909015"
"B","3","[2016-10-27 18:40:00,2016-10-27 19:00:00)","91.8760094595"
"B","3","[2016-10-28 08:00:00,2016-10-28 08:20:00)","86.0815470849"
"B","3","[2016-10-28 08:20:00,2016-10-28 08:40:00)","85.5702274623"
"B","3","[2016-10-28 08:40:00,2016-10-28 09:00:00)","87.1741701173"
"B","3","[2016-10-28 09:00:00,2016-10-28 09:20:00)","87.877300692"
"B","3","[2016-10-28 09:20:00,2016-10-28 09:40:00)","90.088438718"
"B","3","[2016-10-28 09:40:00,2016-10-28 10:00:00)","88.2915931977"
"B","3","[2016-10-28 17:00:00,2016-10-28 17:20:00)","76.5468887166"
"B","3","[2016-10-28 17:20:00,2016-10-28 17:40:00)","76.9521260884"
"B","3","[2016-10-28 17:40:00,2016-10-28 18:00:00)","76.9540349354"
"B","3","[2016-10-28 18:00:00,2016-10-28 18:20:00)","74.9780081909"
"B","3","[2016-10-28 18:20:00,2016-10-28 18:40:00)","73.8654544283"
"B","3","[2016-10-28 18:40:00,2016-10-28 19:00:00)","81.3632729863"
"B","3","[2016-10-29 08:00:00,2016-10-29 08:20:00)","77.7763440002"
"B","3","[2016-10-29 08:20:00,2016-10-29 08:40:00)","77.2650243777"
"B","3","[2016-10-29 08:40:00,2016-10-29 09:00:00)","78.8689670327"
"B","3","[2016-10-29 09:00:00,2016-10-29 09:20:00)","79.5720976073"
"B","3","[2016-10-29 09:20:00,2016-10-29 09:40:00)","81.7832356333"
"B","3","[2016-10-29 09:40:00,2016-10-29 10:00:00)","79.9863901131"
"B","3","[2016-10-29 17:00:00,2016-10-29 17:20:00)","78.9388350986"
"B","3","[2016-10-29 17:20:00,2016-10-29 17:40:00)","79.3440724704"
"B","3","[2016-10-29 17:40:00,2016-10-29 18:00:00)","79.3459813174"
"B","3","[2016-10-29 18:00:00,2016-10-29 18:20:00)","77.369954573"
"B","3","[2016-10-29 18:20:00,2016-10-29 18:40:00)","76.2574008103"
"B","3","[2016-10-29 18:40:00,2016-10-29 19:00:00)","83.7552193684"
"B","3","[2016-10-30 08:00:00,2016-10-30 08:20:00)","77.390220053"
"B","3","[2016-10-30 08:20:00,2016-10-30 08:40:00)","76.8789004305"
"B","3","[2016-10-30 08:40:00,2016-10-30 09:00:00)","78.4828430854"
"B","3","[2016-10-30 09:00:00,2016-10-30 09:20:00)","79.1859736601"
"B","3","[2016-10-30 09:20:00,2016-10-30 09:40:00)","81.3971116861"
"B","3","[2016-10-30 09:40:00,2016-10-30 10:00:00)","79.6002661658"
"B","3","[2016-10-30 17:00:00,2016-10-30 17:20:00)","83.9000975371"
"B","3","[2016-10-30 17:20:00,2016-10-30 17:40:00)","84.305334909"
"B","3","[2016-10-30 17:40:00,2016-10-30 18:00:00)","84.307243756"
"B","3","[2016-10-30 18:00:00,2016-10-30 18:20:00)","82.3312170115"
"B","3","[2016-10-30 18:20:00,2016-10-30 18:40:00)","81.2186632489"
"B","3","[2016-10-30 18:40:00,2016-10-30 19:00:00)","88.7164818069"
"B","3","[2016-10-31 08:00:00,2016-10-31 08:20:00)","78.5831395839"
"B","3","[2016-10-31 08:20:00,2016-10-31 08:40:00)","78.0718199614"
"B","3","[2016-10-31 08:40:00,2016-10-31 09:00:00)","79.6757626164"
"B","3","[2016-10-31 09:00:00,2016-10-31 09:20:00)","80.378893191"
"B","3","[2016-10-31 09:20:00,2016-10-31 09:40:00)","82.590031217"
"B","3","[2016-10-31 09:40:00,2016-10-31 10:00:00)","80.7931856968"
"B","3","[2016-10-31 17:00:00,2016-10-31 17:20:00)","77.4045587537"
"B","3","[2016-10-31 17:20:00,2016-10-31 17:40:00)","77.8097961256"
"B","3","[2016-10-31 17:40:00,2016-10-31 18:00:00)","77.8117049726"
"B","3","[2016-10-31 18:00:00,2016-10-31 18:20:00)","75.8356782281"
"B","3","[2016-10-31 18:20:00,2016-10-31 18:40:00)","74.7231244655"
"B","3","[2016-10-31 18:40:00,2016-10-31 19:00:00)","82.2209430235"
"B","1","[2016-10-25 08:00:00,2016-10-25 08:20:00)","118.173660075"
"B","1","[2016-10-25 08:20:00,2016-10-25 08:40:00)","115.844551921"
"B","1","[2016-10-25 08:40:00,2016-10-25 09:00:00)","120.065261809"
"B","1","[2016-10-25 09:00:00,2016-10-25 09:20:00)","121.661944378"
"B","1","[2016-10-25 09:20:00,2016-10-25 09:40:00)","122.826777045"
"B","1","[2016-10-25 09:40:00,2016-10-25 10:00:00)","119.785336511"
"B","1","[2016-10-25 17:00:00,2016-10-25 17:20:00)","117.13634356"
"B","1","[2016-10-25 17:20:00,2016-10-25 17:40:00)","115.651496331"
"B","1","[2016-10-25 17:40:00,2016-10-25 18:00:00)","115.597667215"
"B","1","[2016-10-25 18:00:00,2016-10-25 18:20:00)","115.046690909"
"B","1","[2016-10-25 18:20:00,2016-10-25 18:40:00)","112.102250258"
"B","1","[2016-10-25 18:40:00,2016-10-25 19:00:00)","119.723501556"
"B","1","[2016-10-26 08:00:00,2016-10-26 08:20:00)","122.430500098"
"B","1","[2016-10-26 08:20:00,2016-10-26 08:40:00)","120.101391944"
"B","1","[2016-10-26 08:40:00,2016-10-26 09:00:00)","124.322101832"
"B","1","[2016-10-26 09:00:00,2016-10-26 09:20:00)","125.918784402"
"B","1","[2016-10-26 09:20:00,2016-10-26 09:40:00)","127.083617068"
"B","1","[2016-10-26 09:40:00,2016-10-26 10:00:00)","124.042176534"
"B","1","[2016-10-26 17:00:00,2016-10-26 17:20:00)","120.434318741"
"B","1","[2016-10-26 17:20:00,2016-10-26 17:40:00)","118.949471513"
"B","1","[2016-10-26 17:40:00,2016-10-26 18:00:00)","118.895642396"
"B","1","[2016-10-26 18:00:00,2016-10-26 18:20:00)","118.344666091"
"B","1","[2016-10-26 18:20:00,2016-10-26 18:40:00)","115.40022544"
"B","1","[2016-10-26 18:40:00,2016-10-26 19:00:00)","123.021476737"
"B","1","[2016-10-27 08:00:00,2016-10-27 08:20:00)","122.717196619"
"B","1","[2016-10-27 08:20:00,2016-10-27 08:40:00)","120.388088464"
"B","1","[2016-10-27 08:40:00,2016-10-27 09:00:00)","124.608798352"
"B","1","[2016-10-27 09:00:00,2016-10-27 09:20:00)","126.205480922"
"B","1","[2016-10-27 09:20:00,2016-10-27 09:40:00)","127.370313588"
"B","1","[2016-10-27 09:40:00,2016-10-27 10:00:00)","124.328873054"
"B","1","[2016-10-27 17:00:00,2016-10-27 17:20:00)","124.321493303"
"B","1","[2016-10-27 17:20:00,2016-10-27 17:40:00)","122.836646074"
"B","1","[2016-10-27 17:40:00,2016-10-27 18:00:00)","122.782816958"
"B","1","[2016-10-27 18:00:00,2016-10-27 18:20:00)","122.231840652"
"B","1","[2016-10-27 18:20:00,2016-10-27 18:40:00)","119.287400001"
"B","1","[2016-10-27 18:40:00,2016-10-27 19:00:00)","126.908651298"
"B","1","[2016-10-28 08:00:00,2016-10-28 08:20:00)","110.69139836"
"B","1","[2016-10-28 08:20:00,2016-10-28 08:40:00)","108.362290206"
"B","1","[2016-10-28 08:40:00,2016-10-28 09:00:00)","112.583000094"
"B","1","[2016-10-28 09:00:00,2016-10-28 09:20:00)","114.179682663"
"B","1","[2016-10-28 09:20:00,2016-10-28 09:40:00)","115.34451533"
"B","1","[2016-10-28 09:40:00,2016-10-28 10:00:00)","112.303074796"
"B","1","[2016-10-28 17:00:00,2016-10-28 17:20:00)","102.69563856"
"B","1","[2016-10-28 17:20:00,2016-10-28 17:40:00)","101.210791331"
"B","1","[2016-10-28 17:40:00,2016-10-28 18:00:00)","101.156962215"
"B","1","[2016-10-28 18:00:00,2016-10-28 18:20:00)","100.605985909"
"B","1","[2016-10-28 18:20:00,2016-10-28 18:40:00)","97.661545258"
"B","1","[2016-10-28 18:40:00,2016-10-28 19:00:00)","105.282796555"
"B","1","[2016-10-29 08:00:00,2016-10-29 08:20:00)","105.031351425"
"B","1","[2016-10-29 08:20:00,2016-10-29 08:40:00)","102.702243271"
"B","1","[2016-10-29 08:40:00,2016-10-29 09:00:00)","106.922953159"
"B","1","[2016-10-29 09:00:00,2016-10-29 09:20:00)","108.519635728"
"B","1","[2016-10-29 09:20:00,2016-10-29 09:40:00)","109.684468395"
"B","1","[2016-10-29 09:40:00,2016-10-29 10:00:00)","106.643027861"
"B","1","[2016-10-29 17:00:00,2016-10-29 17:20:00)","110.273054708"
"B","1","[2016-10-29 17:20:00,2016-10-29 17:40:00)","108.788207479"
"B","1","[2016-10-29 17:40:00,2016-10-29 18:00:00)","108.734378363"
"B","1","[2016-10-29 18:00:00,2016-10-29 18:20:00)","108.183402057"
"B","1","[2016-10-29 18:20:00,2016-10-29 18:40:00)","105.238961406"
"B","1","[2016-10-29 18:40:00,2016-10-29 19:00:00)","112.860212704"
"B","1","[2016-10-30 08:00:00,2016-10-30 08:20:00)","110.073241855"
"B","1","[2016-10-30 08:20:00,2016-10-30 08:40:00)","107.744133701"
"B","1","[2016-10-30 08:40:00,2016-10-30 09:00:00)","111.964843589"
"B","1","[2016-10-30 09:00:00,2016-10-30 09:20:00)","113.561526158"
"B","1","[2016-10-30 09:20:00,2016-10-30 09:40:00)","114.726358825"
"B","1","[2016-10-30 09:40:00,2016-10-30 10:00:00)","111.684918291"
"B","1","[2016-10-30 17:00:00,2016-10-30 17:20:00)","113.633080812"
"B","1","[2016-10-30 17:20:00,2016-10-30 17:40:00)","112.148233583"
"B","1","[2016-10-30 17:40:00,2016-10-30 18:00:00)","112.094404467"
"B","1","[2016-10-30 18:00:00,2016-10-30 18:20:00)","111.543428161"
"B","1","[2016-10-30 18:20:00,2016-10-30 18:40:00)","108.59898751"
"B","1","[2016-10-30 18:40:00,2016-10-30 19:00:00)","116.220238808"
"B","1","[2016-10-31 08:00:00,2016-10-31 08:20:00)","106.358863924"
"B","1","[2016-10-31 08:20:00,2016-10-31 08:40:00)","104.02975577"
"B","1","[2016-10-31 08:40:00,2016-10-31 09:00:00)","108.250465658"
"B","1","[2016-10-31 09:00:00,2016-10-31 09:20:00)","109.847148228"
"B","1","[2016-10-31 09:20:00,2016-10-31 09:40:00)","111.011980894"
"B","1","[2016-10-31 09:40:00,2016-10-31 10:00:00)","107.97054036"
"B","1","[2016-10-31 17:00:00,2016-10-31 17:20:00)","108.408422548"
"B","1","[2016-10-31 17:20:00,2016-10-31 17:40:00)","106.923575319"
"B","1","[2016-10-31 17:40:00,2016-10-31 18:00:00)","106.869746203"
"B","1","[2016-10-31 18:00:00,2016-10-31 18:20:00)","106.318769897"
"B","1","[2016-10-31 18:20:00,2016-10-31 18:40:00)","103.374329246"
"B","1","[2016-10-31 18:40:00,2016-10-31 19:00:00)","110.995580543"
"C","3","[2016-10-25 08:00:00,2016-10-25 08:20:00)","139.605246913"
"C","3","[2016-10-25 08:20:00,2016-10-25 08:40:00)","144.953805958"
"C","3","[2016-10-25 08:40:00,2016-10-25 09:00:00)","141.659226496"
"C","3","[2016-10-25 09:00:00,2016-10-25 09:20:00)","143.528690804"
"C","3","[2016-10-25 09:20:00,2016-10-25 09:40:00)","148.768020018"
"C","3","[2016-10-25 09:40:00,2016-10-25 10:00:00)","145.171810651"
"C","3","[2016-10-25 17:00:00,2016-10-25 17:20:00)","146.136232624"
"C","3","[2016-10-25 17:20:00,2016-10-25 17:40:00)","144.62129995"
