"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","55.4424909027"
"A","2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","56.3023919504"
"A","2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","55.4424909027"
"A","2","[2016-10-23 08:00:00,2016-10-23 08:20:00)","55.9095917536"
"A","2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","55.9095917536"
"A","2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","55.9095917536"
"A","2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","55.9095917536"
"A","2","[2016-10-23 09:20:00,2016-10-23 09:40:00)","55.9095917536"
"A","2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","55.9095917536"
"A","2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","57.5055357908"
"A","2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","57.5055357908"
"A","2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","57.5055357908"
"A","2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","57.5055357908"
"A","2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","58.3654368386"
"A","2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","57.5055357908"
"A","2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","58.6756746484"
"A","2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","58.6756746484"
"A","2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","58.6756746484"
"A","2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","58.6756746484"
"A","2","[2016-10-24 09:20:00,2016-10-24 09:40:00)","58.6756746484"
"A","2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","58.6756746484"
"A","2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","55.2354859979"
"A","2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","55.2354859979"
"A","2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","55.2354859979"
"A","2","[2016-10-24 18:00:00,2016-10-24 18:20:00)","55.2354859979"
"A","2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","56.0953870457"
"A","2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","55.2354859979"
"A","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","136.254273304"
"A","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","136.254273304"
"A","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","136.254273304"
"A","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","152.231003614"
"A","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","136.254273304"
"A","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","136.254273304"
"A","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","111.089619265"
"A","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","111.089619265"
"A","3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","111.089619265"
"A","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","111.089619265"
"A","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","111.949520313"
"A","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","111.089619265"
"A","3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","134.562230508"
"A","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","134.562230508"
"A","3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","134.562230508"
"A","3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","150.538960818"
"A","3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","134.562230508"
"A","3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","134.562230508"
"A","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","106.981190971"
"A","3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","106.981190971"
"A","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","106.981190971"
"A","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","106.981190971"
"A","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","107.841092019"
"A","3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","106.981190971"
"A","3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","131.023653977"
"A","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","131.023653977"
"A","3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","131.023653977"
"A","3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","147.000384287"
"A","3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","131.023653977"
"A","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","131.023653977"
"A","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","118.133991157"
"A","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","118.133991157"
"A","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","118.133991157"
"A","3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","118.133991157"
"A","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","118.993892204"
"A","3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","118.133991157"
"A","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","119.348763696"
"A","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","119.348763696"
"A","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","119.348763696"
"A","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","135.325494006"
"A","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","119.348763696"
"A","3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","119.348763696"
"A","3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","106.204921152"
"A","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","106.204921152"
"A","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","106.204921152"
"A","3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","106.204921152"
"A","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","107.0648222"
"A","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","106.204921152"
"A","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","117.400638106"
"A","3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","117.400638106"
"A","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","117.400638106"
"A","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","133.377368416"
"A","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","117.400638106"
"A","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","117.400638106"
"A","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","105.088275802"
"A","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","105.088275802"
"A","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","105.088275802"
"A","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","105.088275802"
"A","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","105.94817685"
"A","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","105.088275802"
"A","3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","110.679201435"
"A","3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","110.679201435"
"A","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","110.679201435"
"A","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","126.655931745"
"A","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","110.679201435"
"A","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","110.679201435"
"A","3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","106.114027003"
"A","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","106.114027003"
"A","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","106.114027003"
"A","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","106.114027003"
"A","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","106.973928051"
"A","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","106.114027003"
"A","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","133.661419867"
"A","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","133.661419867"
"A","3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","133.661419867"
"A","3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","149.638150178"
"A","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","133.661419867"
"A","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","133.661419867"
"A","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","114.238902294"
"A","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","114.238902294"
"A","3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","114.238902294"
"A","3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","114.238902294"
"A","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","115.098803341"
"A","3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","114.238902294"
"B","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","82.3703127086"
"B","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","82.6834405534"
"B","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","82.6834405534"
"B","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","82.6834405534"
"B","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","82.6834405534"
"B","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","82.6834405534"
"B","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","83.5159855581"
"B","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","83.5159855581"
"B","3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","83.5159855581"
"B","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","83.5159855581"
"B","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","83.5159855581"
"B","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","83.5159855581"
"B","3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","82.6877439634"
"B","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","83.0008718082"
"B","3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","83.0008718082"
"B","3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","83.0008718082"
"B","3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","83.0008718082"
"B","3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","83.0008718082"
"B","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","84.933481807"
"B","3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","84.933481807"
"B","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","84.933481807"
"B","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","84.933481807"
"B","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","84.933481807"
"B","3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","84.933481807"
"B","3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","84.80681497"
"B","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","85.1199428148"
"B","3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","85.1199428148"
"B","3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","85.1199428148"
"B","3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","85.1199428148"
"B","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","85.1199428148"
"B","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","90.1703180422"
"B","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","90.1703180422"
"B","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","90.1703180422"
"B","3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","90.1703180422"
"B","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","90.1703180422"
"B","3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","90.1703180422"
"B","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","83.1943021991"
"B","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","83.5074300439"
"B","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","83.5074300439"
"B","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","83.5074300439"
"B","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","83.5074300439"
"B","3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","83.5074300439"
"B","3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","87.1017374599"
"B","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","87.1017374599"
"B","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","87.1017374599"
"B","3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","87.1017374599"
"B","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","87.1017374599"
"B","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","87.1017374599"
"B","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","88.8684723333"
"B","3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","89.1816001781"
"B","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","89.1816001781"
"B","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","89.1816001781"
"B","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","89.1816001781"
"B","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","89.1816001781"
"B","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","84.8687173329"
"B","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","84.8687173329"
"B","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","84.8687173329"
"B","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","84.8687173329"
"B","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","84.8687173329"
"B","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","84.8687173329"
"B","3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","84.8292306369"
"B","3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","85.1423584817"
"B","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","85.1423584817"
"B","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","85.1423584817"
"B","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","85.1423584817"
"B","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","85.1423584817"
"B","3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","85.6588092862"
"B","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","85.6588092862"
"B","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","85.6588092862"
"B","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","85.6588092862"
"B","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","85.6588092862"
"B","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","85.6588092862"
"B","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","86.0517001577"
"B","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","86.3648280024"
"B","3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","86.3648280024"
"B","3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","86.3648280024"
"B","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","86.3648280024"
"B","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","86.3648280024"
"B","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","87.2360753772"
"B","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","87.2360753772"
"B","3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","87.2360753772"
"B","3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","87.2360753772"
"B","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","87.2360753772"
"B","3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","87.2360753772"
"B","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","118.190161111"
"B","1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","118.503288956"
"B","1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","118.503288956"
"B","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","118.503288956"
"B","1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","118.503288956"
"B","1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","118.503288956"
"B","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","113.447220082"
"B","1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","113.447220082"
"B","1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","113.447220082"
"B","1","[2016-10-18 18:00:00,2016-10-18 18:20:00)","113.447220082"
"B","1","[2016-10-18 18:20:00,2016-10-18 18:40:00)","113.447220082"
"B","1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","113.447220082"
"B","1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","116.568576293"
"B","1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","116.881704137"
"B","1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","116.881704137"
"B","1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","116.881704137"
"B","1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","116.881704137"
"B","1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","116.881704137"
"B","1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","118.179656486"
"B","1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","118.179656486"
"B","1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","118.179656486"
"B","1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","118.179656486"
"B","1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","118.179656486"
"B","1","[2016-10-19 18:40:00,2016-10-19 19:00:00)","118.179656486"
"B","1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","119.274362476"
"B","1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","119.587490321"
"B","1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","119.587490321"
"B","1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","119.587490321"
"B","1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","119.587490321"
"B","1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","119.587490321"
"B","1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","124.610038467"
"B","1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","124.610038467"
"B","1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","124.610038467"
"B","1","[2016-10-20 18:00:00,2016-10-20 18:20:00)","124.610038467"
"B","1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","124.610038467"
"B","1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","124.610038467"
"B","1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","118.861741377"
"B","1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","119.174869222"
"B","1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","119.174869222"
"B","1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","119.174869222"
"B","1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","119.174869222"
"B","1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","119.174869222"
"B","1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","123.260526357"
"B","1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","123.260526357"
"B","1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","123.260526357"
"B","1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","123.260526357"
"B","1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","123.260526357"
"B","1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","123.260526357"
"B","1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","115.903092173"
"B","1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","116.216220017"
"B","1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","116.216220017"
"B","1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","116.216220017"
"B","1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","116.216220017"
"B","1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","116.216220017"
"B","1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","117.166927317"
"B","1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","117.166927317"
"B","1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","117.166927317"
"B","1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","117.166927317"
"B","1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","117.166927317"
"B","1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","117.166927317"
"B","1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","118.935261393"
"B","1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","119.248389238"
"B","1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","119.248389238"
"B","1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","119.248389238"
"B","1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","119.248389238"
"B","1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","119.248389238"
"B","1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","126.142007531"
"B","1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","126.142007531"
"B","1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","126.142007531"
"B","1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","126.142007531"
"B","1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","126.142007531"
"B","1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","126.142007531"
"B","1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","116.194772638"
"B","1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","116.507900483"
"B","1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","116.507900483"
"B","1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","116.507900483"
"B","1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","116.507900483"
"B","1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","116.507900483"
"B","1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","122.821573538"
"B","1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","122.821573538"
"B","1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","122.821573538"
"B","1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","122.821573538"
"B","1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","122.821573538"
"B","1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","122.821573538"
"C","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","163.372275188"
"C","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","163.372275188"
"C","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","163.372275188"
"C","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","163.372275188"
"C","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","163.372275188"
"C","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","163.372275188"
"C","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","150.545970863"
"C","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","150.545970863"
