"tollgate_id","time_window","direction","volume"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","135.5"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","154.0"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","62.0"
"2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","78.5"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","175.0"
"2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","69.0"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","109.0"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","82.0"
"2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","77.0"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","215.0"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","93.0"
"2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","72.5"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","89.5"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","72.5"
"2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","76.0"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","88.5"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","36.0"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","159.0"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","26.5"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","90.0"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","179.0"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","86.0"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","92.0"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","113.5"
"2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","72.5"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","88.0"
"2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","99.5"
"2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","102.5"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","126.0"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","42.5"
"3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","153.5"
"2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","95.5"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","66.5"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","173.0"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","41.5"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","58.0"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","40.0"
"2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","71.0"
"1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","1","125.0"
"2","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","70.5"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","89.0"
"2","[2016-10-18 08:00:00,2016-10-18 08:20:00)","0","76.5"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","35.5"
"3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","0","169.0"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","31.5"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","117.0"
"2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","55.5"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","60.0"
"1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","1","100.5"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","1","82.5"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","71.5"
"1","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","25.0"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","69.5"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","120.5"
"2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","58.5"
"2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","99.5"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","1","79.0"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","124.5"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","201.0"
"2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","66.0"
"3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","0","161.0"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","1","107.0"
"3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","0","82.0"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","108.0"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","1","62.5"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","113.5"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","113.5"
"2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","99.0"
"3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","1","65.5"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","170.0"
"2","[2016-10-18 18:20:00,2016-10-18 18:40:00)","0","58.5"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","39.5"
"2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","73.5"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","99.0"
"1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","1","124.5"
"3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","115.0"
"3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","118.5"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","75.0"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","164.0"
"2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","49.0"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","118.0"
"3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","67.0"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","69.0"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","86.0"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","81.0"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","67.0"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","88.0"
"1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","90.5"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","75.0"
"1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","1","114.5"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","53.0"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","78.0"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","156.0"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","72.5"
"3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","1","114.0"
"1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","45.5"
"2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","59.5"
"2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","42.0"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","76.5"
"1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","1","116.5"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","39.5"
"3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","105.0"
"1","[2016-10-18 18:00:00,2016-10-18 18:20:00)","1","81.5"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","111.0"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","81.0"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","102.0"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","33.5"
"2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","88.0"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","47.5"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","76.0"
"2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","47.0"
"1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","1","110.0"
"2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","84.0"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","85.5"
"1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","40.0"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","74.0"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","78.5"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","95.5"
"1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","64.5"
"1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","64.5"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","122.0"
"2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","89.5"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","96.0"
"1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","107.0"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","115.5"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","68.0"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","72.5"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","53.5"
"2","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","39.0"
"2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","75.5"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","82.0"
"2","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","61.5"
"2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","101.5"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","132.5"
"1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","53.5"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","32.5"
"2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","46.5"
"2","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","88.0"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","42.0"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","93.0"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","48.5"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","101.5"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","164.0"
"2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","75.0"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","102.5"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","34.5"
"2","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","79.5"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","67.0"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","89.0"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","63.5"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","107.5"
"1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","112.5"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","94.5"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","70.5"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","35.5"
"1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","48.0"
"1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","40.5"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","53.5"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","130.0"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","41.5"
"1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","99.0"
"2","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","66.0"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","77.5"
"1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","37.5"
"2","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","74.0"
"1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","59.5"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","114.0"
"1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","47.5"
"2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","97.5"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","208.0"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","123.0"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","107.5"
"2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","70.0"
"1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","36.0"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","38.0"
"1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","29.0"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","48.0"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","71.5"
"2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","68.0"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","45.0"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","64.5"
"1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","1","99.0"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","83.5"
"2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","82.5"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","80.0"
"1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","1","75.0"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","81.0"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","75.0"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","125.5"
"1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","58.5"
"1","[2016-10-18 18:20:00,2016-10-18 18:40:00)","1","83.5"
"2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","70.0"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","77.0"
"3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","1","104.5"
"1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","74.5"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","79.0"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","127.0"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","29.0"
"3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","0","168.0"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","104.5"
"1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","0","53.0"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","58.5"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","120.5"
"2","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","66.0"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","194.0"
"2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","60.0"
"2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","65.5"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","118.0"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","95.0"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","72.0"
"1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","37.0"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","138.0"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","99.5"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","55.5"
"2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","101.5"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","44.0"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","79.0"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","86.5"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","35.0"
"2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","82.5"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","107.0"
"2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","67.0"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","107.0"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","1","73.0"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","77.0"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","115.0"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","146.5"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","164.5"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","167.0"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","90.0"
"2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","66.5"
"2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","63.5"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","77.5"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","92.5"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","35.0"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","103.5"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","98.0"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","123.0"
"2","[2016-10-18 09:00:00,2016-10-18 09:20:00)","0","81.0"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","58.0"
"2","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","58.5"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","34.0"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","87.5"
"2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","63.0"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","59.0"
"3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","1","69.5"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","72.0"
"2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","67.0"
"2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","65.5"
"2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","82.5"
"2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","91.0"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","74.5"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","60.5"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","108.5"
"2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","57.5"
"1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","1","108.5"
"1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","1","118.5"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","78.0"
"1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","1","96.5"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","82.5"
"2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","72.0"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","150.5"
"1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","1","107.5"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","153.0"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","65.5"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","183.5"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","96.5"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","86.0"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","161.0"
"1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","56.5"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","98.5"
"2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","69.5"
"2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","81.0"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","99.5"
"1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","0","60.5"
"1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","55.5"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","83.5"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","119.0"
"2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","81.5"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","99.5"
"1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","43.5"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","31.0"
"2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","91.0"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","89.0"
"1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","27.5"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","98.5"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","55.0"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","31.5"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","72.0"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","142.5"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","39.5"
"2","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","61.0"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","86.0"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","105.0"
"2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","76.0"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","82.0"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","161.0"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","30.5"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","108.5"
"1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","24.0"
"2","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","79.0"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","58.0"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","145.5"
"3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","1","127.0"
"1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","1","92.5"
