"tollgate_id","time_window","direction","volume"
"2","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","80"
"2","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","81"
"2","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","78"
"2","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","68"
"2","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","59"
"2","[2016-10-18 18:20:00,2016-10-18 18:40:00)","0","58"
"2","[2016-10-18 18:40:00,2016-10-18 19:00:00)","0","49"
"2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","120"
"2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","118"
"2","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","118"
"2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","114"
"2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","109"
"2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","90"
"2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","91"
"2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","88"
"2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","77"
"2","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","66"
"2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","65"
"2","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","55"
"2","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","84"
"2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","82"
"2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","83"
"2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","82"
"2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","78"
"2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","65"
"2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","66"
"2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","62"
"2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","54"
"2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","46"
"2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","46"
"2","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","38"
"2","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","75"
"2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","73"
"2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","74"
"2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","74"
"2","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","70"
"2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","58"
"2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","59"
"2","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","55"
"2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","49"
"2","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","41"
"2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","41"
"2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","33"
"2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","85"
"2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","83"
"2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","84"
"2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","83"
"2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","79"
"2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","66"
"2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","66"
"2","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","63"
"2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","55"
"2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","47"
"2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","46"
"2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","38"
"2","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","36"
"2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","35"
"2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","36"
"2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","39"
"2","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","38"
"2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","32"
"2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","32"
"2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","27"
"2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","25"
"2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","19"
"2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","20"
"2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","14"
"2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","119"
"2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","117"
"2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","117"
"2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","114"
"2","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","108"
"2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","90"
"2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","90"
"2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","87"
"2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","76"
"2","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","66"
"2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","65"
"2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","55"
"3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","0","141"
"3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","0","145"
"3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","0","145"
"3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","0","145"
"3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","0","136"
"3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","0","123"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","0","122"
"3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","0","116"
"3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","0","106"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","0","89"
"3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","0","79"
"3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","0","69"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","0","139"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","0","142"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","0","143"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","0","143"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","0","134"
"3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","0","121"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","0","119"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","0","114"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","0","104"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","0","87"
"3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","0","76"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","0","67"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","141"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","145"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","145"
"3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","145"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","136"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","123"
"3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","122"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","117"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","106"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","89"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","79"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","69"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","127"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","131"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","132"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","131"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","124"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","108"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","106"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","103"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","97"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","78"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","64"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","59"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","115"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","119"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","121"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","119"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","114"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","96"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","92"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","93"
"3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","91"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","69"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","52"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","51"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","97"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","102"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","106"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","102"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","99"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","77"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","72"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","76"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","80"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","55"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","34"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","39"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","170"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","172"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","170"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","173"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","160"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","153"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","154"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","142"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","122"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","112"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","108"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","88"
"3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","1","102"
"3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","1","113"
"3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","1","123"
"3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","1","113"
"3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","1","110"
"3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","1","94"
"3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","1","79"
"3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","1","82"
"3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","1","87"
"3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","1","70"
"3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","1","67"
"3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","1","66"
"3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","1","88"
"3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","1","95"
"3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","1","105"
"3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","1","98"
"3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","1","93"
"3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","1","81"
"3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","1","67"
"3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","1","70"
"3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","1","74"
"3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","1","59"
"3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","1","57"
"3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","1","55"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","1","105"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","116"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","126"
"3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","116"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","112"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","1","97"
"3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","1","81"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","84"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","89"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","1","71"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","68"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","1","68"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","90"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","98"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","107"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","100"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","96"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","83"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","69"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","71"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","75"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","60"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","58"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","56"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","56"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","58"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","66"
