"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","1","[2016-10-29 09:00:00,2016-10-29 09:20:00)","118.723811818"
"B","1","[2016-10-30 09:40:00,2016-10-30 10:00:00)","117.632349238"
"A","3","[2016-10-31 08:00:00,2016-10-31 08:20:00)","117.02441487"
"B","3","[2016-10-29 08:40:00,2016-10-29 09:00:00)","83.3672204886"
"A","3","[2016-10-29 18:00:00,2016-10-29 18:20:00)","106.995601569"
"B","1","[2016-10-29 08:40:00,2016-10-29 09:00:00)","116.980081955"
"B","3","[2016-10-29 08:20:00,2016-10-29 08:40:00)","82.4476435732"
"C","3","[2016-10-29 09:00:00,2016-10-29 09:20:00)","144.747059268"
"A","3","[2016-10-27 18:40:00,2016-10-27 19:00:00)","120.441859387"
"C","3","[2016-10-27 17:40:00,2016-10-27 18:00:00)","150.354264312"
"A","2","[2016-10-30 09:40:00,2016-10-30 10:00:00)","61.7944599702"
"B","1","[2016-10-27 08:00:00,2016-10-27 08:20:00)","123.851510914"
"A","2","[2016-10-26 09:20:00,2016-10-26 09:40:00)","71.9399397299"
"C","1","[2016-10-25 18:00:00,2016-10-25 18:20:00)","181.737287009"
"C","3","[2016-10-31 09:00:00,2016-10-31 09:20:00)","144.841717682"
"A","2","[2016-10-25 08:00:00,2016-10-25 08:20:00)","65.4146382731"
"C","3","[2016-10-25 08:00:00,2016-10-25 08:20:00)","147.10392147"
"B","3","[2016-10-25 08:40:00,2016-10-25 09:00:00)","89.1114585258"
"C","3","[2016-10-29 08:40:00,2016-10-29 09:00:00)","143.276848707"
"B","3","[2016-10-31 17:20:00,2016-10-31 17:40:00)","81.1804585348"
"A","2","[2016-10-26 17:40:00,2016-10-26 18:00:00)","70.5731253738"
"C","3","[2016-10-26 18:40:00,2016-10-26 19:00:00)","153.771098237"
"B","3","[2016-10-29 18:20:00,2016-10-29 18:40:00)","82.014554845"
"B","1","[2016-10-25 18:40:00,2016-10-25 19:00:00)","119.485332666"
"A","3","[2016-10-28 09:20:00,2016-10-28 09:40:00)","124.477030472"
"B","3","[2016-10-25 17:40:00,2016-10-25 18:00:00)","87.4554514324"
"C","1","[2016-10-27 18:00:00,2016-10-27 18:20:00)","185.219527265"
"C","3","[2016-10-26 18:20:00,2016-10-26 18:40:00)","152.709257167"
"B","1","[2016-10-31 17:20:00,2016-10-31 17:40:00)","114.816711618"
"A","3","[2016-10-30 09:40:00,2016-10-30 10:00:00)","113.060070592"
"A","3","[2016-10-27 09:40:00,2016-10-27 10:00:00)","125.948044501"
"B","1","[2016-10-29 17:00:00,2016-10-29 17:20:00)","116.513036946"
"B","1","[2016-10-30 09:20:00,2016-10-30 09:40:00)","119.514544075"
"C","1","[2016-10-26 17:40:00,2016-10-26 18:00:00)","188.699100939"
"B","1","[2016-10-28 08:20:00,2016-10-28 08:40:00)","119.713049786"
"A","2","[2016-10-31 09:20:00,2016-10-31 09:40:00)","61.5956737098"
"A","3","[2016-10-27 08:00:00,2016-10-27 08:20:00)","130.881603818"
"B","3","[2016-10-29 09:40:00,2016-10-29 10:00:00)","82.5065303998"
"B","1","[2016-10-26 17:20:00,2016-10-26 17:40:00)","125.553701137"
"B","3","[2016-10-25 18:40:00,2016-10-25 19:00:00)","87.0115027885"
"C","3","[2016-10-26 09:00:00,2016-10-26 09:20:00)","154.389926188"
"A","2","[2016-10-31 17:20:00,2016-10-31 17:40:00)","59.6372560522"
"A","2","[2016-10-27 17:40:00,2016-10-27 18:00:00)","68.4012418837"
"B","3","[2016-10-30 09:40:00,2016-10-30 10:00:00)","84.7671551228"
"C","3","[2016-10-30 17:20:00,2016-10-30 17:40:00)","144.876126048"
"B","1","[2016-10-29 17:40:00,2016-10-29 18:00:00)","116.385520201"
"B","3","[2016-10-28 09:20:00,2016-10-28 09:40:00)","90.9909520862"
"A","2","[2016-10-25 18:20:00,2016-10-25 18:40:00)","62.831847056"
"A","3","[2016-10-26 17:40:00,2016-10-26 18:00:00)","126.703390515"
"A","2","[2016-10-28 18:00:00,2016-10-28 18:20:00)","57.3604956527"
"C","3","[2016-10-25 08:40:00,2016-10-25 09:00:00)","148.224325652"
"B","1","[2016-10-29 18:40:00,2016-10-29 19:00:00)","116.45609865"
"A","2","[2016-10-30 18:40:00,2016-10-30 19:00:00)","59.7098761322"
"B","1","[2016-10-31 18:40:00,2016-10-31 19:00:00)","114.424640178"
"B","3","[2016-10-29 18:40:00,2016-10-29 19:00:00)","83.029917318"
"A","2","[2016-10-29 09:20:00,2016-10-29 09:40:00)","59.3936969355"
"B","3","[2016-10-29 08:00:00,2016-10-29 08:20:00)","82.0110527781"
"B","1","[2016-10-26 09:20:00,2016-10-26 09:40:00)","125.079780002"
"C","1","[2016-10-25 17:40:00,2016-10-25 18:00:00)","182.114596683"
"B","3","[2016-10-31 08:00:00,2016-10-31 08:20:00)","82.8875205354"
"B","1","[2016-10-30 08:20:00,2016-10-30 08:40:00)","119.179854018"
"A","3","[2016-10-28 09:00:00,2016-10-28 09:20:00)","125.542592617"
"C","3","[2016-10-31 17:00:00,2016-10-31 17:20:00)","139.596776186"
"B","1","[2016-10-25 09:20:00,2016-10-25 09:40:00)","122.047699869"
"A","2","[2016-10-25 09:40:00,2016-10-25 10:00:00)","65.2020229134"
"A","3","[2016-10-30 09:20:00,2016-10-30 09:40:00)","119.097249323"
"C","3","[2016-10-27 08:20:00,2016-10-27 08:40:00)","151.415937923"
"C","3","[2016-10-30 09:20:00,2016-10-30 09:40:00)","146.766572318"
"B","1","[2016-10-26 08:00:00,2016-10-26 08:20:00)","123.889712526"
"C","3","[2016-10-31 08:20:00,2016-10-31 08:40:00)","142.933160942"
"A","2","[2016-10-31 09:00:00,2016-10-31 09:20:00)","65.1316309189"
"A","2","[2016-10-25 09:20:00,2016-10-25 09:40:00)","67.0264335753"
"A","2","[2016-10-26 09:00:00,2016-10-26 09:20:00)","75.475896939"
"C","1","[2016-10-31 17:00:00,2016-10-31 17:20:00)","177.219691471"
"A","3","[2016-10-26 08:20:00,2016-10-26 08:40:00)","129.104626973"
"A","3","[2016-10-31 17:40:00,2016-10-31 18:00:00)","108.654424333"
"A","2","[2016-10-28 09:20:00,2016-10-28 09:40:00)","68.3132897127"
"B","3","[2016-10-26 08:20:00,2016-10-26 08:40:00)","92.6268177279"
"A","3","[2016-10-30 18:20:00,2016-10-30 18:40:00)","108.774274374"
"C","3","[2016-10-28 17:20:00,2016-10-28 17:40:00)","140.903867906"
"A","3","[2016-10-25 09:20:00,2016-10-25 09:40:00)","124.788408493"
"C","1","[2016-10-29 18:00:00,2016-10-29 18:20:00)","179.279873813"
"C","1","[2016-10-26 09:20:00,2016-10-26 09:40:00)","188.173437588"
"B","1","[2016-10-26 09:40:00,2016-10-26 10:00:00)","123.197585164"
"A","3","[2016-10-30 17:00:00,2016-10-30 17:20:00)","111.486809505"
"C","3","[2016-10-27 09:20:00,2016-10-27 09:40:00)","153.38957042"
"C","3","[2016-10-31 17:40:00,2016-10-31 18:00:00)","140.507969805"
"C","3","[2016-10-29 18:00:00,2016-10-29 18:20:00)","142.184855343"
"A","2","[2016-10-26 09:40:00,2016-10-26 10:00:00)","70.115529068"
"A","3","[2016-10-28 18:40:00,2016-10-28 19:00:00)","107.561105728"
"C","3","[2016-10-27 18:40:00,2016-10-27 19:00:00)","149.949333976"
"C","3","[2016-10-28 17:00:00,2016-10-28 17:20:00)","140.037226999"
"B","1","[2016-10-31 17:00:00,2016-10-31 17:20:00)","114.481578475"
"B","1","[2016-10-26 09:00:00,2016-10-26 09:20:00)","126.540400483"
"B","1","[2016-10-30 18:40:00,2016-10-30 19:00:00)","116.529099519"
"B","3","[2016-10-29 09:00:00,2016-10-29 09:20:00)","84.7351423125"
"A","2","[2016-10-25 08:20:00,2016-10-25 08:40:00)","68.1596996149"
"B","3","[2016-10-28 08:40:00,2016-10-28 09:00:00)","89.7362771319"
"C","1","[2016-10-31 09:00:00,2016-10-31 09:20:00)","181.349396899"
"B","3","[2016-10-27 08:00:00,2016-10-27 08:20:00)","92.7330535795"
"C","1","[2016-10-26 08:00:00,2016-10-26 08:20:00)","186.938522277"
"B","1","[2016-10-29 09:20:00,2016-10-29 09:40:00)","117.263191337"
"C","1","[2016-10-28 18:00:00,2016-10-28 18:20:00)","177.004544842"
"A","3","[2016-10-26 08:00:00,2016-10-26 08:20:00)","131.533056972"
"B","3","[2016-10-29 09:20:00,2016-10-29 09:40:00)","84.621895443"
"B","1","[2016-10-31 08:40:00,2016-10-31 09:00:00)","116.935834183"
"A","2","[2016-10-28 08:00:00,2016-10-28 08:20:00)","66.7014944104"
"B","3","[2016-10-28 08:00:00,2016-10-28 08:20:00)","88.3801094213"
"A","2","[2016-10-25 09:00:00,2016-10-25 09:20:00)","70.5623907844"
"B","3","[2016-10-31 09:00:00,2016-10-31 09:20:00)","85.61161007"
"A","3","[2016-10-31 18:40:00,2016-10-31 19:00:00)","107.256880119"
"A","3","[2016-10-27 17:00:00,2016-10-27 17:20:00)","122.308086464"
"C","1","[2016-10-26 18:20:00,2016-10-26 18:40:00)","188.415427837"
"B","1","[2016-10-31 09:40:00,2016-10-31 10:00:00)","115.336748728"
"A","2","[2016-10-29 17:40:00,2016-10-29 18:00:00)","59.3393959451"
"C","1","[2016-10-31 18:40:00,2016-10-31 19:00:00)","177.178405029"
"C","3","[2016-10-27 08:40:00,2016-10-27 09:00:00)","151.854284102"
"C","1","[2016-10-30 17:40:00,2016-10-30 18:00:00)","179.464033947"
"B","3","[2016-10-25 08:00:00,2016-10-25 08:20:00)","87.7552908152"
"C","3","[2016-10-31 09:40:00,2016-10-31 10:00:00)","142.616841827"
"C","1","[2016-10-25 18:20:00,2016-10-25 18:40:00)","181.83092358"
"C","3","[2016-10-25 17:00:00,2016-10-25 17:20:00)","145.80437504"
"A","3","[2016-10-29 09:40:00,2016-10-29 10:00:00)","110.886368277"
"B","3","[2016-10-29 17:00:00,2016-10-29 17:20:00)","82.539305889"
"B","3","[2016-10-26 17:20:00,2016-10-26 17:40:00)","93.9552141522"
"C","3","[2016-10-30 18:20:00,2016-10-30 18:40:00)","143.453907353"
"A","2","[2016-10-30 18:20:00,2016-10-30 18:40:00)","58.7050064118"
"A","3","[2016-10-31 18:20:00,2016-10-31 18:40:00)","106.410572064"
"B","3","[2016-10-30 18:00:00,2016-10-30 18:20:00)","84.2103375821"
"A","3","[2016-10-25 17:40:00,2016-10-25 18:00:00)","115.294981075"
"A","3","[2016-10-28 17:00:00,2016-10-28 17:20:00)","109.427332804"
"A","3","[2016-10-30 08:20:00,2016-10-30 08:40:00)","115.56519991"
"C","3","[2016-10-25 18:20:00,2016-10-25 18:40:00)","145.248797253"
"C","3","[2016-10-25 17:40:00,2016-10-25 18:00:00)","146.715568658"
"A","3","[2016-10-28 17:20:00,2016-10-28 17:40:00)","108.466321532"
"C","3","[2016-10-28 18:20:00,2016-10-28 18:40:00)","139.481649212"
"B","3","[2016-10-25 18:20:00,2016-10-25 18:40:00)","85.9961403156"
"C","1","[2016-10-28 17:40:00,2016-10-28 18:00:00)","177.381854516"
"A","2","[2016-10-30 08:00:00,2016-10-30 08:20:00)","62.0070753299"
"C","1","[2016-10-31 17:40:00,2016-10-31 18:00:00)","177.068808271"
"C","1","[2016-10-30 08:00:00,2016-10-30 08:20:00)","181.603406157"
"C","3","[2016-10-25 08:20:00,2016-10-25 08:40:00)","147.785979474"
"C","1","[2016-10-25 08:00:00,2016-10-25 08:20:00)","183.645988288"
"B","3","[2016-10-30 17:40:00,2016-10-30 18:00:00)","85.35489112"
"B","1","[2016-10-26 18:20:00,2016-10-26 18:40:00)","124.814838433"
"B","1","[2016-10-27 18:40:00,2016-10-27 19:00:00)","123.1825272"
"B","3","[2016-10-28 08:20:00,2016-10-28 08:40:00)","88.8167002166"
"A","3","[2016-10-26 17:00:00,2016-10-26 17:20:00)","127.172073376"
"B","3","[2016-10-27 18:40:00,2016-10-27 19:00:00)","90.8651527195"
"B","3","[2016-10-25 17:20:00,2016-10-25 17:40:00)","87.4029614648"
"A","3","[2016-10-29 18:20:00,2016-10-29 18:40:00)","106.716134636"
"B","1","[2016-10-27 17:00:00,2016-10-27 17:20:00)","123.239465497"
"A","2","[2016-10-28 09:40:00,2016-10-28 10:00:00)","66.4888790508"
"A","3","[2016-10-27 17:20:00,2016-10-27 17:40:00)","121.347075192"
"C","3","[2016-10-26 18:00:00,2016-10-26 18:20:00)","153.055079907"
"B","3","[2016-10-26 18:20:00,2016-10-26 18:40:00)","92.548393003"
